COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","7544","INTELSAT 4-F8","PAYLOAD","U","74093A","2016-01-13 00:09:13","698720","0.99782265","0.0001301","14.4987","341.8026","160.2408","20.1893","0","999","8725","0","1.13e-06","0","1979708","0 INTELSAT 4-F8","1 07544U 74093A   16013.00640855  .00000113  00000-0  00000+0 0  9996","2 07544  14.4987 341.8026 0001301 160.2408  20.1893  0.99782265 87258","1974-093A","7544","42302.522","1443.142","35929.891","35918.884"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38245","YAHSAT 1B","PAYLOAD","U","12016A","2016-01-13 00:09:13","938048","1.00277293","0.0002945","0.0186","29.7268","243.0805","249.023","0","999","1373","0","1.24e-06","0","1979887","0 YAHSAT 1B","1 38245U 12016A   16013.00641132  .00000124  00000-0  00000+0 0  9996","2 38245   0.0186  29.7268 0002945 243.0805 249.0230  1.00277293 13730","2012-016A","38245","42163.187","1436.018","35797.469","35772.635"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","16527","COSMOS 1729","PAYLOAD","U","86011A","2016-01-13 00:09:15","115680","2.00702549","0.5209543","70.5446","327.7785","146.2349","63.1521","0","999","21948","0","2.5e-07","0","1979704","0 COSMOS 1729","1 16527U 86011A   16013.00642495  .00000025  00000-0  00000+0 0  9994","2 16527  70.5446 327.7785 5209543 146.2349  63.1521  2.00702549219486","1986-011A","16527","26548.088","717.479","34000.293","6339.612"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","16881","COSMOS 1766","PAYLOAD","U","86055A","2016-01-13 00:10:01","490880","15.09097827","0.0017974","82.5075","173.2804","88.4956","271.8332","0","999","60280","9.3755e-05","1.521e-05","0","1979750","0 COSMOS 1766","1 16881U 86055A   16013.00696170  .00001521  00000-0  93755-4 0  9990","2 16881  82.5075 173.2804 0017974  88.4956 271.8332 15.09097827602806","1986-055A","16881","6917.092","95.421","551.390","526.524"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","25400","SL-16 R/B","ROCKET BODY","U","98043G","2016-01-13 00:10:48","692064","14.25365451","0.0010386","98.4166","334.0132","27.7746","332.3987","0","999","91082","2.88e-05","2.6e-07","0","1979748","0 SL-16 R/B","1 25400U 98043G   16013.00750801  .00000026  00000-0  28800-4 0  9997","2 25400  98.4166 334.0132 0010386  27.7746 332.3987 14.25365451910825","1998-043G","25400","7185.401","101.026","814.728","799.803"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39035","MEXSAT 3","PAYLOAD","U","12075B","2016-01-13 00:11:22","138368","1.00271891","0.0002192","0.0303","157.442","128.2417","74.2818","0","999","1129","0","-2.8e-07","0","1979733","0 MEXSAT 3","1 39035U 12075B   16013.00789512 -.00000028  00000-0  00000+0 0  9998","2 39035   0.0303 157.4420 0002192 128.2417  74.2818  1.00271891 11292","2012-075B","39035","42164.702","1436.095","35795.809","35777.324"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39035","MEXSAT 3","PAYLOAD","U","12075B","2016-01-13 00:11:22","62336","1.00271877","0.0002208","0.0298","156.139","129.6493","74.177","0","999","1099","0","-2.7e-07","0","1980270","0 MEXSAT 3","1 39035U 12075B   16013.00789424 -.00000027 +00000-0 +00000-0 0  9990","2 39035 000.0298 156.1390 0002208 129.6493 074.1770 01.00271877010990","2012-075B","39035","42164.706","1436.095","35795.881","35777.261"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27847","CANX-1","PAYLOAD","U","03031H","2016-01-13 00:11:31","635456","14.21949218","0.0009838","98.6852","22.7089","34.6488","325.5329","0","999","65034","6.4364e-05","9.9e-07","0","1979751","0 CANX-1","1 27847U 03031H   16013.00800504  .00000099  00000-0  64364-4 0  9998","2 27847  98.6852  22.7089 0009838  34.6488 325.5329 14.21949218650345","2003-031H","27847","7196.905","101.269","825.850","811.689"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","1583","THOR ALTAIR R/B","ROCKET BODY","U","65072D","2016-01-13 00:12:31","807872","14.55227201","0.016319","98.2227","150.492","123.6883","237.9996","0","999","63281","0.00018259","8.93e-06","0","1979680","0 THOR ALTAIR R/B","1 01583U 65072D   16013.00870148  .00000893  00000-0  18259-3 0  9994","2 01583  98.2227 150.4920 0163190 123.6883 237.9996 14.55227201632815","1965-072D","1583","7086.764","98.953","824.277","592.980"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23753","SL-6 R/B","ROCKET BODY","U","95072C","2016-01-13 00:13:16","769568","14.26485118","0.0003235","98.8329","333.863","340.0811","61.3794","0","999","4314","3.2235e-05","3.2e-07","0","1979749","0 SL-6 R/B","1 23753U 95072C   16013.00922187  .00000032  00000-0  32235-4 0  9997","2 23753  98.8329 333.8630 0003235 340.0811  61.3794 14.26485118 43149","1995-072C","23753","7181.640","100.947","805.829","801.182"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12627","COSMOS 1285","PAYLOAD","U","81071A","2016-01-13 00:13:25","71744","1.98052056","0.5627262","69.2169","315.6419","91.0339","145.8121","0","999","17110","0","-3.3e-07","0","1979728","0 COSMOS 1285","1 12627U 81071A   16013.00931796 -.00000033  00000-0  00000+0 0  9997","2 12627  69.2169 315.6419 5627262  91.0339 145.8121  1.98052056171105","1981-071A","12627","26784.421","727.081","35478.582","5333.990"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","1359","TITAN 3A TRANSTAGE R/B","ROCKET BODY","U","65034A","2016-01-13 00:13:35","578848","9.17122067","0.0494808","32.1221","306.4784","283.4671","71.1145","0","999","69939","-0.00028432","8e-08","0","1979715","0 TITAN 3A TRANSTAGE R/B","1 01359U 65034A   16013.00943957  .00000008  00000-0 -28432-3 0  9995","2 01359  32.1221 306.4784 0494808 283.4671  71.1145  9.17122067699397","1965-034A","1359","9640.888","157.012","3739.792","2785.715"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32705","SL-6 R/B(2)","ROCKET BODY","U","77093E","2016-01-13 00:13:42","467520","0.25806899","0.6458379","86.7402","335.1583","273.5379","0.341","0","999","746","0","4.36e-06","0","1977785","0 SL-6 R/B(2)","1 32705U 77093E   16013.00951930  .00000436  00000-0  00000+0 0  9993","2 32705  86.7402 335.1583 6458379 273.5379   0.3410  0.25806899  7464","1977-093E","32705","104210.455","5579.903","165135.381","30529.258"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10998","SL-6 R/B(2)","ROCKET BODY","U","78066D","2016-01-13 00:13:55","933824","1.99908593","0.6180154","67.2863","41.6242","48.7091","350.251","0","999","27416","0","-6.25e-06","0","1979732","0 SL-6 R/B(2)","1 10998U 78066D   16013.00967516 -.00000625  00000-0  00000+0 0  9992","2 10998  67.2863  41.6242 6180154  48.7091 350.2510  1.99908593274163","1978-066D","10998","26618.333","720.329","36690.738","3789.658"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40338","YAOGAN 25A","PAYLOAD","U","14080A","2016-01-13 00:15:21","46464","13.4515269","0.0025784","63.4109","18.4048","339.2499","20.7476","0","999","5357","0","-9e-07","0","1979800","0 YAOGAN 25A","1 40338U 14080A   16013.01066026 -.00000090  00000-0  00000+0 0  9992","2 40338  63.4109  18.4048 0025784 339.2499  20.7476 13.45152690 53575","2014-080A","40338","7468.283","107.051","1109.404","1070.892"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40340","YAOGAN 25C","PAYLOAD","U","14080C","2016-01-13 00:15:37","900512","13.45152555","0.0025799","63.408","19.2507","339.4063","20.5918","0","999","5355","0","-9e-07","0","1979800","0 YAOGAN 25C","1 40340U 14080C   16013.01085533 -.00000090  00000-0  00000+0 0  9999","2 40340  63.4080  19.2507 0025799 339.4063  20.5918 13.45152555 53557","2014-080C","40340","7468.283","107.051","1109.416","1070.881"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40339","YAOGAN 25B","PAYLOAD","U","14080B","2016-01-13 00:15:40","397472","13.45152451","0.0025833","63.4096","18.4129","339.3563","20.6415","0","999","5357","0","-9e-07","0","1979763","0 YAOGAN 25B","1 40339U 14080B   16013.01088423 -.00000090  00000-0  00000+0 0  9998","2 40339  63.4096  18.4129 0025833 339.3563  20.6415 13.45152451 53576","2014-080B","40339","7468.284","107.051","1109.442","1070.856"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","16183","COSMOS 1698","PAYLOAD","U","85098A","2016-01-13 00:15:41","912928","2.00772776","0.5021164","71.0345","258.1728","106.4017","126.0699","0","999","22141","0","7.97e-06","0","1979711","0 COSMOS 1698","1 16183U 85098A   16013.01090177  .00000797  00000-0  00000+0 0  9997","2 16183  71.0345 258.1728 5021164 106.4017 126.0699  2.00772776221413","1985-098A","16183","26541.896","717.228","33490.883","6836.640"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","11545","COSMOS 1137","PAYLOAD","U","79084H","2016-01-13 00:15:54","85824","12.43149602","0.0026527","74.0217","210.8988","0.3927","73.4417","0","999","64751","-3.1881e-05","-2e-07","0","1979737","0 COSMOS 1137","1 11545U 79084H   16013.01104266 -.00000020  00000-0 -31881-4 0  9994","2 11545  74.0217 210.8988 0026527   0.3927  73.4417 12.43149602647519","1979-084H","11545","7871.416","115.834","1514.162","1472.401"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27380","INTELSAT 904","PAYLOAD","U","02007A","2016-01-13 00:16:37","106976","1.00271737","0.0003127","0.011","23.0292","274.0195","239.0256","0","999","5091","0","4.7e-07","0","1979727","0 INTELSAT 904","1 27380U 02007A   16013.01154059  .00000047  00000-0  00000+0 0  9995","2 27380   0.0110  23.0292 0003127 274.0195 239.0256  1.00271737 50913","2002-007A","27380","42164.745","1436.097","35799.795","35773.425"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39360","SIRIUS FM-6","PAYLOAD","U","13058A","2016-01-13 00:16:43","54752","1.0026913","2.81e-05","0.0367","44.4353","317.122","358.4428","0","999","816","0","-1.9e-07","0","1979846","0 SIRIUS FM-6","1 39360U 13058A   16013.01160943 -.00000019  00000-0  00000+0 0  9993","2 39360   0.0367  44.4353 0000281 317.1220 358.4428  1.00269130  8160","2013-058A","39360","42165.476","1436.134","35788.526","35786.156"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39251","GONETS M 07","PAYLOAD","U","13048C","2016-01-13 00:16:47","448192","12.42882872","0.0015584","82.4843","198.1675","232.8346","127.1324","0","999","10594","0","1e-07","0","1979711","0 GONETS M 07","1 39251U 13048C   16013.01166028  .00000010  00000-0  00000+0 0  9991","2 39251  82.4843 198.1675 0015584 232.8346 127.1324 12.42882872105942","2013-048C","39251","7872.542","115.859","1506.676","1482.139"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","18402","COSMOS 1891","PAYLOAD","U","87087A","2016-01-13 00:17:00","879936","13.73628361","0.0049409","82.9226","158.1427","315.281","176.7106","0","999","41597","1.585e-05","3e-07","0","1979757","0 COSMOS 1891","1 18402U 87087A   16013.01181574  .00000030  00000-0  15850-4 0  9999","2 18402  82.9226 158.1427 0049409 315.2810 176.7106 13.73628361415974","1987-087A","18402","7364.710","104.831","1022.963","950.187"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22097","DELTA 2 R/B(1)","ROCKET BODY","U","92057B","2016-01-13 00:18:21","980160","10.92070342","0.050656","25.1933","253.4385","82.7447","44.4814","0","999","93332","0.00083868","8.5e-07","0","1979722","0 DELTA 2 R/B(1)","1 22097U 92057B   16013.01275440  .00000085  00000-0  83868-3 0  9996","2 22097  25.1933 253.4385 0506560  82.7447  44.4814 10.92070342933322","1992-057B","22097","8581.596","131.859","2638.171","1768.752"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39122","EUTE 117 WEST A(SATMEX 8","PAYLOAD","U","13012A","2016-01-13 00:19:24","491424","1.00272701","0.0002771","0.0176","296.4522","357.382","66.1265","0","999","1028","0","-1.5e-07","0","1979762","0 EUTE 117 WEST A(SATMEX 8","1 39122U 13012A   16013.01347791 -.00000015  00000-0  00000+0 0  9993","2 39122   0.0176 296.4522 0002771 357.3820  66.1265  1.00272701 10285","2013-012A","39122","42164.475","1436.083","35798.023","35774.656"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39122","EUTE 117 WEST A(SATMEX 8","PAYLOAD","U","13012A","2016-01-13 00:19:24","424032","1.00272812","0.0002733","0.0176","297.0272","357.4875","65.4465","0","999","1027","0","-1.5e-07","0","1980270","0 EUTE 117 WEST A(SATMEX 8","1 39122U 13012A   16013.01347713 -.00000015 +00000-0 +00000-0 0  9998","2 39122 000.0176 297.0272 0002733 357.4875 065.4465 01.00272812010279","2013-012A","39122","42164.444","1436.082","35797.832","35774.785"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","29668","MERIDIAN 1","PAYLOAD","U","06061A","2016-01-13 00:19:52","355424","2.00612934","0.6848027","65.2723","153.2294","248.6908","85.7333","0","999","6631","0","1.97e-06","0","1979759","0 MERIDIAN 1","1 29668U 06061A   16013.01380041  .00000197  00000-0  00000+0 0  9998","2 29668  65.2723 153.2294 6848027 248.6908  85.7333  2.00612934 66318","2006-061A","29668","26555.993","717.800","38363.474","1992.242"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41188","ORBCOMM FM 117","PAYLOAD","U","15081K","2016-01-13 00:20:31","821216","14.80755867","0.0021086","46.9952","255.639","125.8219","234.2347","0","999","325","0.018814","0.00150212","0","1979806","0 ORBCOMM FM 117","1 41188U 15081K   16013.01425719  .00150212  00000-0  18814-1 0  9991","2 41188  46.9952 255.6390 0021086 125.8219 234.2347 14.80755867  3250","2015-081K","41188","7005.076","97.247","641.712","612.170"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37776","BSAT-3C","PAYLOAD","U","11041B","2016-01-13 00:22:53","373792","1.0027045","5.03e-05","0.0154","352.2774","10.8863","224.4431","0","999","1635","0","-3.52e-06","0","1979722","0 BSAT-3C","1 37776U 11041B   16013.01589553 -.00000352  00000-0  00000+0 0  9994","2 37776   0.0154 352.2774 0000503  10.8863 224.4431  1.00270450 16350","2011-041B","37776","42165.106","1436.116","35789.092","35784.850"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37207","BSAT-3B","PAYLOAD","U","10056B","2016-01-13 00:22:53","373792","1.00271841","0.0005286","0.0753","309.2153","359.9844","278.2977","0","999","1909","0","-3.52e-06","0","1979731","0 BSAT-3B","1 37207U 10056B   16013.01589553 -.00000352  00000-0  00000+0 0  9998","2 37207   0.0753 309.2153 0005286 359.9844 278.2977  1.00271841 19097","2010-056B","37207","42164.716","1436.096","35808.869","35764.292"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38354","YAOGAN 15","PAYLOAD","U","12029A","2016-01-13 00:23:31","54560","13.15687931","0.0007488","100.6719","138.559","148.3862","211.7696","0","999","17401","1.8714e-05","-3.9e-07","0","1979717","0 YAOGAN 15","1 38354U 12029A   16013.01633165 -.00000039  00000-0  18714-4 0  9991","2 38354 100.6719 138.5590 0007488 148.3862 211.7696 13.15687931174018","2012-029A","38354","7579.372","109.448","1206.912","1195.561"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36519","COSMOS 2463","PAYLOAD","U","10017A","2016-01-13 00:23:42","563040","13.71391868","0.0034891","82.9589","166.8986","253.916","105.8147","0","999","28603","-0.00013518","-1.07e-06","0","1979783","0 COSMOS 2463","1 36519U 10017A   16013.01646485 -.00000107  00000-0 -13518-3 0  9999","2 36519  82.9589 166.8986 0034891 253.9160 105.8147 13.71391868286034","2010-017A","36519","7372.715","105.002","1020.304","968.856"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14158","GALAXY 1","PAYLOAD","U","83065A","2016-01-13 00:23:49","322976","1.00100998","0.0004911","14.983","16.0045","220.3501","323.5367","0","999","9261","0","-1.37e-06","0","1979751","0 GALAXY 1","1 14158U 83065A   16013.01654309 -.00000137  00000-0  00000+0 0  9991","2 14158  14.9830  16.0045 0004911 220.3501 323.5367  1.00100998 92615","1983-065A","14158","42212.677","1438.547","35855.273","35813.812"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21111","COSMOS 2133","PAYLOAD","U","91010A","2016-01-13 00:23:49","322976","1.00270117","0.0003242","14.541","15.9534","129.7848","52.6618","0","999","9125","0","-1.61e-06","0","1980270","0 COSMOS 2133","1 21111U 91010A   16013.01654309 -.00000161 +00000-0 +00000-0 0  9995","2 21111 014.5410 015.9534 0003242 129.7848 052.6618 01.00270117091254","1991-010A","21111","42165.199","1436.120","35800.734","35773.394"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","18350","OPTUS A3 (AUSSAT 3)","PAYLOAD","U","87078A","2016-01-13 00:24:03","418272","0.98904222","0.0007672","14.2958","23.6031","258.8031","290.2142","0","999","10285","0","-5.6e-07","0","1979705","0 OPTUS A3 (AUSSAT 3)","1 18350U 87078A   16013.01670623 -.00000056  00000-0  00000+0 0  9994","2 18350  14.2958  23.6031 0007672 258.8031 290.2142  0.98904222102854","1987-078A","18350","42552.520","1455.954","36207.031","36141.738"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39239","YAOGAN 17A","PAYLOAD","U","13046A","2016-01-13 00:24:43","581312","13.45147002","0.0085228","63.4106","163.005","3.3812","356.7776","0","999","11610","0","-9e-07","0","1979713","0 YAOGAN 17A","1 39239U 13046A   16013.01717108 -.00000090  00000-0  00000+0 0  9995","2 39239  63.4106 163.0050 0085228   3.3812 356.7776 13.45147002116102","2013-046A","39239","7468.304","107.051","1153.820","1026.518"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39241","YAOGAN 17C","PAYLOAD","U","13046C","2016-01-13 00:24:45","158112","13.45146473","0.0085886","63.4114","162.1535","3.1065","357.0481","0","999","11612","0","-9e-07","0","1979713","0 YAOGAN 17C","1 39241U 13046C   16013.01718933 -.00000090  00000-0  00000+0 0  9995","2 39241  63.4114 162.1535 0085886   3.1065 357.0481 13.45146473116120","2013-046C","39241","7468.306","107.051","1154.313","1026.029"
