COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12987","COSMOS 1328","PAYLOAD","U","81117A","2016-01-08 11:45:39","425760","15.06510546","0.0010561","82.5163","31.7017","254.552","105.4542","0","999","85332","5.8811e-05","8.98e-06","0","1977701","0 COSMOS 1328","1 12987U 81117A   16008.49003965  .00000898  00000-0  58811-4 0  9998","2 12987  82.5163  31.7017 0010561 254.5520 105.4542 15.06510546853324","1981-117A","12987","6925.009","95.585","554.188","539.561"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28909","GONETS D1M 1","PAYLOAD","U","05048B","2016-01-08 11:46:07","328640","12.5514955","0.0007353","82.467","226.6966","28.6855","331.4636","0","999","46034","0.00030681","6e-07","0","1977662","0 GONETS D1M 1","1 28909U 05048B   16008.49036260  .00000060  00000-0  30681-3 0  9997","2 28909  82.4670 226.6966 0007353  28.6855 331.4636 12.55149550460346","2005-048B","28909","7821.166","114.727","1448.782","1437.280"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33316","RAPIDEYE 4","PAYLOAD","U","08040E","2016-01-08 11:46:07","403808","14.7996217","0.0011998","97.846","93.1633","147.8642","212.3304","0","999","39756","4.1533e-05","2.63e-06","0","1977685","0 RAPIDEYE 4","1 33316U 08040E   16008.49036347  .00000263  00000-0  41533-4 0  9990","2 33316  97.8460  93.1633 0011998 147.8642 212.3304 14.79962170397568","2008-040E","33316","7007.580","97.299","637.853","621.037"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40311","KUAIZHOU 2 (KZ-2)","PAYLOAD","U","14073A","2016-01-08 11:46:08","128704","15.87580765","0.0020747","96.4987","113.3731","63.2261","359.3544","0","999","6576","0.00056566","0.00151309","9.6599e-06","1977691","0 KUAIZHOU 2 (KZ-2)","1 40311U 14073A   16008.49037186  .00151309  96599-5  56566-3 0  9990","2 40311  96.4987 113.3731 0020747  63.2261 359.3544 15.87580765 65762","2014-073A","40311","6687.204","90.704","322.943","295.195"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12904","SL-3 R/B","ROCKET BODY","U","81103B","2016-01-08 11:46:34","930848","15.04671847","0.0028669","81.1775","155.7164","356.156","3.9437","0","999","41375","8.8436e-05","1.277e-05","0","1977699","0 SL-3 R/B","1 12904U 81103B   16008.49068207  .00001277  00000-0  88436-4 0  9990","2 12904  81.1775 155.7164 0028669 356.1560   3.9437 15.04671847413752","1981-103B","12904","6930.650","95.701","572.384","532.645"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39135","BEESAT 3","PAYLOAD","U","13015F","2016-01-08 11:46:40","801728","15.1282651","0.0015981","64.8727","123.1255","231.2002","128.7695","0","999","14970","0.000234","3.955e-05","0","1977691","0 BEESAT 3","1 39135U 13015F   16008.49075002  .00003955  00000-0  23400-3 0  9997","2 39135  64.8727 123.1255 0015981 231.2002 128.7695 15.12826510149700","2013-015F","39135","6905.721","95.186","538.623","516.550"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40063","GONETS M 10 (M20)","PAYLOAD","U","14036C","2016-01-08 11:46:43","557888","12.4286926","0.0021593","82.5091","155.5735","173.5573","186.5797","0","999","6881","0","1e-07","0","1977680","0 GONETS M 10 (M20)","1 40063U 14036C   16008.49078192  .00000010  00000-0  00000+0 0  9992","2 40063  82.5091 155.5735 0021593 173.5573 186.5797 12.42869260 68818","2014-036C","40063","7872.600","115.860","1511.464","1477.466"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23545","ORBCOMM FM 1","PAYLOAD","U","95017A","2016-01-08 11:46:55","975296","14.6999924","0.0006047","69.9693","170.6615","342.3714","76.9675","0","999","10490","0.00017256","9.64e-06","0","1977641","0 ORBCOMM FM 1","1 23545U 95017A   16008.49092564  .00000964  00000-0  17256-3 0  9998","2 23545  69.9693 170.6615 0006047 342.3714  76.9675 14.69999240104907","1995-017A","23545","7039.207","97.959","665.329","656.815"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","19483","GSTAR 3","PAYLOAD","U","88081A","2016-01-08 11:47:22","50816","1.00272631","0.0003457","15.8642","355.7554","116.7188","66.5439","0","999","9638","0","-1.06e-06","0","1977617","0 GSTAR 3","1 19483U 88081A   16008.49122744 -.00000106  00000-0  00000+0 0  9995","2 19483  15.8642 355.7554 0003457 116.7188  66.5439  1.00272631 96389","1988-081A","19483","42164.494","1436.084","35800.936","35771.783"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37603","BREEZE-M R/B","ROCKET BODY","U","11021B","2016-01-08 11:47:22","50816","1.92767982","0.4873714","14.9481","352.8041","349.8839","220.7371","0","999","3254","0","-1.17e-06","0","1977682","0 BREEZE-M R/B","1 37603U 11021B   16008.49122744 -.00000117  00000-0  00000+0 0  9991","2 37603  14.9481 352.8041 4873714 349.8839 220.7371  1.92767982 32546","2011-021B","37603","27271.680","747.012","34184.983","7602.108"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12544","METEOSAT 2","PAYLOAD","U","81057A","2016-01-08 11:47:22","50816","0.98722309","0.0033364","15.2587","353.2379","277.5631","267.1828","0","999","8624","0","1.4e-07","0","1977710","0 METEOSAT 2","1 12544U 81057A   16008.49122744  .00000014  00000-0  00000+0 0  9999","2 12544  15.2587 353.2379 0033364 277.5631 267.1828  0.98722309 86242","1981-057A","12544","42604.777","1458.636","36368.789","36084.496"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28446","AMC-15","PAYLOAD","U","04041A","2016-01-08 11:47:22","50816","1.00272462","0.0002199","0.0432","301.537","2.5852","235.1404","0","999","4115","0","-8.2e-07","0","1977817","0 AMC-15","1 28446U 04041A   16008.49122744 -.00000082  00000-0  00000+0 0  9991","2 28446   0.0432 301.5370 0002199   2.5852 235.1404  1.00272462 41151","2004-041A","28446","42164.542","1436.087","35795.679","35777.135"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12544","METEOSAT 2","PAYLOAD","U","81057A","2016-01-08 11:47:22","50816","0.98722309","0.0033364","15.2587","353.2379","277.5631","267.1828","0","999","8624","0","1.4e-07","0","1978170","0 METEOSAT 2","1 12544U 81057A   16008.49122744  .00000014  00000-0  00000+0 0  9999","2 12544  15.2587 353.2379 0033364 277.5631 267.1828  0.98722309 86242","1981-057A","12544","42604.777","1458.636","36368.789","36084.496"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6127","DELTA 1 R/B","ROCKET BODY","U","72058B","2016-01-08 11:47:27","82752","14.7343186","0.0107347","98.5084","0.0507","179.4628","180.6713","0","999","62748","6.8392e-05","4.23e-06","0","1977608","0 DELTA 1 R/B","1 06127U 72058B   16008.49128568  .00000423  00000-0  68392-4 0  9997","2 06127  98.5084   0.0507 0107347 179.4628 180.6713 14.73431860627483","1972-058B","6127","7028.270","97.731","725.581","574.689"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","29108","CALIPSO","PAYLOAD","U","06016B","2016-01-08 11:47:43","449504","14.57105076","0.000122","98.2185","313.5896","79.5372","280.5963","0","999","51580","8.1526e-05","3.22e-06","0","1977688","0 CALIPSO","1 29108U 06016B   16008.49147511  .00000322  00000-0  81526-4 0  9993","2 29108  98.2185 313.5896 0001220  79.5372 280.5963 14.57105076515806","2006-016B","29108","7080.673","98.826","703.402","701.675"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22676","SL-8 R/B","ROCKET BODY","U","93036B","2016-01-08 11:47:51","376704","14.33843237","0.0019739","74.0429","63.2543","222.0835","137.8802","0","999","17999","3.1097e-05","6.1e-07","0","1977665","0 SL-8 R/B","1 22676U 93036B   16008.49156686  .00000061  00000-0  31097-4 0  9995","2 22676  74.0429  63.2543 0019739 222.0835 137.8802 14.33843237179997","1993-036B","22676","7157.050","100.429","793.042","764.787"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27599","WEOS","PAYLOAD","U","02056C","2016-01-08 11:47:53","158272","14.29301497","0.0010032","98.317","344.5309","5.6414","354.488","0","999","68155","3.6443e-05","5.1e-07","0","1977681","0 WEOS","1 27599U 02056C   16008.49158748  .00000051  00000-0  36443-4 0  9996","2 27599  98.3170 344.5309 0010032   5.6414 354.4880 14.29301497681553","2002-056C","27599","7172.203","100.748","801.263","786.873"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","9862","PALAPA 2","PAYLOAD","U","77018A","2016-01-08 11:47:54","108672","1.00033384","0.0002894","14.6034","346.3357","297.3999","282.6191","0","999","10495","0","-2.23e-06","0","1977650","0 PALAPA 2","1 09862U 77018A   16008.49159848 -.00000223  00000-0  00000+0 0  9998","2 09862  14.6034 346.3357 0002894 297.3999 282.6191  1.00033384104957","1977-018A","9862","42231.697","1439.519","35865.783","35841.340"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21578","SARA","PAYLOAD","U","91050E","2016-01-08 11:48:00","592128","14.53584123","0.0003757","98.504","9.1182","48.7819","68.3037","0","999","29207","8.9271e-05","3.26e-06","0","1977622","0 SARA","1 21578U 91050E   16008.49167352  .00000326  00000-0  89271-4 0  9992","2 21578  98.5040   9.1182 0003757  48.7819  68.3037 14.53584123292074","1991-050E","21578","7092.103","99.065","716.632","711.303"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12442","COSMOS 1269","PAYLOAD","U","81041A","2016-01-08 11:48:01","612512","14.3209811","0.001045","74.0548","116.3003","212.8978","147.1524","0","999","81029","1.9533e-05","2.7e-07","0","1977660","0 COSMOS 1269","1 12442U 81041A   16008.49168533  .00000027  00000-0  19533-4 0  9995","2 12442  74.0548 116.3003 0010450 212.8978 147.1524 14.32098110810297","1981-041A","12442","7162.863","100.551","792.213","777.243"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26565","COSMOS 2376 (GLONASS)","PAYLOAD","U","00063B","2016-01-08 11:48:03","718944","2.13103738","0.0001756","64.9473","82.8708","26.19","347.2657","0","999","11857","0","-9e-08","0","1978186","0 COSMOS 2376 (GLONASS)","1 26565U 00063B   16008.49170971 -.00000009 +00000-0 +00000-0 0  9996","2 26565 064.9473 082.8708 0001756 026.1900 347.2657 02.13103738118573","2000-063B","26565","25507.885","675.727","19134.229","19125.271"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","7274","METEOR 1-17","PAYLOAD","U","74025A","2016-01-08 11:48:07","856640","14.08339016","0.0016199","81.2224","49.9477","290.1144","69.8282","0","999","14179","7.7934e-05","1.46e-06","0","1977648","0 METEOR 1-17","1 07274U 74025A   16008.49175760  .00000146  00000-0  77934-4 0  9997","2 07274  81.2224  49.9477 0016199 290.1144  69.8282 14.08339016141790","1974-025A","7274","7243.198","102.248","876.796","853.329"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33433","SHIYUAN 3 (SY-3)","PAYLOAD","U","08056A","2016-01-08 11:48:14","676192","14.29586085","0.0013864","98.5867","359.0603","151.0124","209.1828","0","999","37431","4.4904e-05","7.1e-07","0","1977688","0 SHIYUAN 3 (SY-3)","1 33433U 08056A   16008.49183653  .00000071  00000-0  44904-4 0  9992","2 33433  98.5867 359.0603 0013864 151.0124 209.1828 14.29586085374319","2008-056A","33433","7171.251","100.728","803.058","783.174"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33060","ORBCOMM FM 38","PAYLOAD","U","08031A","2016-01-08 11:48:20","54592","14.72922796","0.0005586","48.4447","12.5513","112.9868","247.1634","0","999","40592","7.784e-05","3.03e-06","0","1977695","0 ORBCOMM FM 38","1 33060U 08031A   16008.49189878  .00000303  00000-0  77840-4 0  9999","2 33060  48.4447  12.5513 0005586 112.9868 247.1634 14.72922796405927","2008-031A","33060","7029.889","97.764","655.681","647.827"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40421","SL-4 R/B","ROCKET BODY","U","15009B","2016-01-08 11:48:38","684160","15.86571162","0.0059456","97.6582","358.639","344.0568","15.8829","0","999","4916","0.0004752","0.00137427","8.8602e-06","1977670","0 SL-4 R/B","1 40421U 15009B   16008.49211440  .00137427  88602-5  47520-3 0  9990","2 40421  97.6582 358.6390 0059456 344.0568  15.8829 15.86571162 49168","2015-009B","40421","6690.041","90.761","351.682","272.130"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12585","METEOR PRIRODA","PAYLOAD","U","81065A","2016-01-08 11:48:41","672736","15.18786042","0.0017189","97.3708","351.9776","79.0956","36.8875","0","999","88243","9.2326e-05","1.859e-05","0","1977621","0 METEOR PRIRODA","1 12585U 81065A   16008.49214899  .00001859  00000-0  92326-4 0  9991","2 12585  97.3708 351.9776 0017189  79.0956  36.8875 15.18786042882431","1981-065A","12585","6887.645","94.812","521.349","497.671"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","716","TIROS 8","PAYLOAD","U","63054A","2016-01-08 11:48:56","600928","14.6920177","0.0027785","58.4958","55.7307","43.7516","316.5717","0","999","77611","3.5442e-05","2.6e-07","0","1977684","0 TIROS 8","1 00716U 63054A   16008.49232177  .00000026  00000-0  35442-4 0  9992","2 00716  58.4958  55.7307 0027785  43.7516 316.5717 14.69201770776116","1963-054A","716","7041.754","98.012","683.185","644.053"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26093","PICOSAT 5","PAYLOAD","U","00004L","2016-01-08 11:49:09","353568","14.50515412","0.0031078","100.2089","358.6294","122.6481","237.7712","0","999","83860","0.00019064","6.87e-06","0","1977638","0 PICOSAT 5","1 26093U 00004L   16008.49246937  .00000687  00000-0  19064-3 0  9997","2 26093 100.2089 358.6294 0031078 122.6481 237.7712 14.50515412838604","2000-004L","26093","7102.102","99.275","746.039","701.895"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38868","BREEZE-M R/B","ROCKET BODY","U","12057B","2016-01-08 11:49:09","256800","0.88385298","0.051522","2.5648","77.7977","331.7372","158.5234","0","999","1044","0","-1.24e-06","0","1977651","0 BREEZE-M R/B","1 38868U 12057B   16008.49246825 -.00000124  00000-0  00000+0 0  9990","2 38868   2.5648  77.7977 0515220 331.7372 158.5234  0.88385298 10443","2012-057B","38868","45865.044","1629.230","41849.968","37123.850"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38991","STARONE C3","PAYLOAD","U","12062A","2016-01-08 11:49:09","256800","1.00268491","0.0003158","0.026","45.4359","255.3679","268.9699","0","999","1162","0","-2.42e-06","0","1977702","0 STARONE C3","1 38991U 12062A   16008.49246825 -.00000242  00000-0  00000+0 0  9994","2 38991   0.0260  45.4359 0003158 255.3679 268.9699  1.00268491 11624","2012-062A","38991","42165.655","1436.144","35800.836","35774.204"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40894","GAOFEN 9","PAYLOAD","U","15047A","2016-01-08 11:49:11","933472","14.76192753","0.0032609","98.0008","92.9453","233.6271","126.1943","0","999","1716","0","-5.3e-07","0","1977657","0 GAOFEN 9","1 40894U 15047A   16008.49249923 -.00000053  00000-0  00000+0 0  9997","2 40894  98.0008  92.9453 0032609 233.6271 126.1943 14.76192753 17164","2015-047A","40894","7019.504","97.548","664.259","618.479"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22966","SL-12 R/B(2)","ROCKET BODY","U","94002D","2016-01-08 11:49:23","892096","0.9946823","0.0038962","14.9702","17.7847","47.3492","154.2956","0","999","7915","0","-2.14e-06","0","1978186","0 SL-12 R/B(2)","1 22966U 94002D   16008.49263764 -.00000214 +00000-0 +00000-0 0  9994","2 22966 014.9702 017.7847 0038962 047.3492 154.2956 00.99468230079156","1994-002D","22966","42391.512","1447.698","36178.543","35848.211"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40920","COSMOS 2507","PAYLOAD","U","15050A","2016-01-08 11:49:31","719936","12.42929333","0.0010597","82.4948","293.2003","22.8435","337.3115","0","999","1324","0","1e-07","0","1977690","0 COSMOS 2507","1 40920U 15050A   16008.49272824  .00000010  00000-0  00000+0 0  9999","2 40920  82.4948 293.2003 0010597  22.8435 337.3115 12.42929333 13248","2015-050A","40920","7872.346","115.855","1502.554","1485.869"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24969","IRIDIUM 34","PAYLOAD","U","97056E","2016-01-08 11:49:33","894624","14.3421754","0.0002056","86.3973","178.5461","92.6774","267.4657","0","999","95718","-7.0806e-07","1.8e-07","0","1977722","0 IRIDIUM 34","1 24969U 97056E   16008.49275341  .00000018  00000-0 -70806-6 0  9994","2 24969  86.3973 178.5461 0002056  92.6774 267.4657 14.34217540957186","1997-056E","24969","7155.804","100.403","779.141","776.198"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23604","SL-8 R/B","ROCKET BODY","U","95032B","2016-01-08 11:49:34","26816","13.74252256","0.0023242","82.9026","187.606","261.7819","155.6415","0","999","2882","-7.7541e-05","-5.8e-07","0","1977606","0 SL-8 R/B","1 23604U 95032B   16008.49275494 -.00000058  00000-0 -77541-4 0  9996","2 23604  82.9026 187.6060 0023242 261.7819 155.6415 13.74252256 28823","1995-032B","23604","7362.481","104.784","1001.458","967.234"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40053","SPOT 7","PAYLOAD","U","14034A","2016-01-08 11:49:48","896256","14.58531053","0.0001104","98.2211","77.352","69.798","290.334","0","999","8124","0","-4.6e-07","0","1977677","0 SPOT 7","1 40053U 14034A   16008.49292704 -.00000046  00000-0  00000+0 0  9996","2 40053  98.2211  77.3520 0001104  69.7980 290.3340 14.58531053 81247","2014-034A","40053","7076.058","98.729","698.704","697.141"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","8027","SL-3 R/B","ROCKET BODY","U","75064B","2016-01-08 11:49:55","412544","14.0727693","0.0055266","81.2952","201.9699","309.5566","50.0727","0","999","7827","0.00012934","2.32e-06","0","1978186","0 SL-3 R/B","1  8027U 75064B   16008.49300246 +.00000232 +00000-0 +12934-3 0  9991","2  8027 081.2952 201.9699 0055266 309.5566 050.0727 14.07276930078274","1975-064B","8027","7246.842","102.325","908.757","828.656"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41100","SL-4 R/B","ROCKET BODY","U","15071C","2016-01-08 11:49:57","454176","15.5818803","0.0278127","98.1809","22.5806","313.183","44.6485","0","999","525","0.00041702","0.00230879","2.6585e-06","1977622","0 SL-4 R/B","1 41100U 15071C   16008.49302609  .00230879  26585-5  41702-3 0  9995","2 41100  98.1809  22.5806 0278127 313.1830  44.6485 15.58188030  5254","2015-071C","41100","6771.038","92.415","581.224","204.582"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40881","GSLV R/B","ROCKET BODY","U","15041B","2016-01-08 11:50:03","120288","2.45783033","0.7190329","20.3099","34.7597","277.4933","12.9412","0","999","313","0.0011796","0.00289258","1.3053e-06","1977705","0 GSLV R/B","1 40881U 15041B   16008.49309167  .00289258  13053-5  11796-2 0  9993","2 40881  20.3099  34.7597 7190329 277.4933  12.9412  2.45783033  3138","2015-041B","40881","23193.550","585.882","33492.341","138.489"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","4071","SL-8 R/B","ROCKET BODY","U","69070B","2016-01-08 11:50:03","45120","14.62452582","0.0012661","74.0487","47.5055","166.1701","193.9815","0","999","46095","3.4541e-05","1.45e-06","0","1978186","0 SL-8 R/B","1  4071U 69070B   16008.49309080 +.00000145 +00000-0 +34541-4 0  9993","2  4071 074.0487 047.5055 0012661 166.1701 193.9815 14.62452582460957","1969-070B","4071","7063.402","98.464","694.210","676.324"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14064","COSMOS 1461","PAYLOAD","U","83044A","2016-01-08 11:50:15","861696","14.92452957","0.0123194","65.003","110.182","255.9931","102.7462","0","999","64486","0.00017899","1.954e-05","0","1977686","0 COSMOS 1461","1 14064U 83044A   16008.49323914  .00001954  00000-0  17899-3 0  9990","2 14064  65.0030 110.1820 0123194 255.9931 102.7462 14.92452957644866","1983-044A","14064","6968.426","96.485","676.138","504.444"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39508","ABS 2","PAYLOAD","U","14006A","2016-01-08 11:50:21","469056","1.00272082","0.000329","0.0217","325.5329","332.8191","61.612","0","999","710","0","-7.9e-07","0","1977821","0 ABS 2","1 39508U 14006A   16008.49330404 -.00000079  00000-0  00000+0 0  9994","2 39508   0.0217 325.5329 0003290 332.8191  61.6120  1.00272082  7103","2014-006A","39508","42164.648","1436.092","35800.385","35772.641"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39508","ABS 2","PAYLOAD","U","14006A","2016-01-08 11:50:21","591744","1.00272058","0.0003294","0.0216","326.5733","331.9559","61.4348","0","999","711","0","-7.9e-07","0","1978186","0 ABS 2","1 39508U 14006A   16008.49330546 -.00000079 +00000-0 +00000-0 0  9992","2 39508 000.0216 326.5733 0003294 331.9559 061.4348 01.00272058007118","2014-006A","39508","42164.655","1436.092","35800.409","35772.631"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","25598","SL-12 R/B(2)","ROCKET BODY","U","98077F","2016-01-08 11:50:36","264192","2.13407925","0.0009213","63.2604","194.5208","273.8192","99.2827","0","999","13262","0","1.07e-06","0","1978186","0 SL-12 R/B(2)","1 25598U 98077F   16008.49347528 +.00000107 +00000-0 +00000-0 0  9995","2 25598 063.2604 194.5208 0009213 273.8192 099.2827 02.13407925132622","1998-077F","25598","25483.641","674.764","19128.984","19082.027"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23641","DELTA 2 R/B(2)","ROCKET BODY","U","95041C","2016-01-08 11:50:49","818624","2.70395056","0.6425214","20.6654","33.3288","349.4259","196.4519","0","999","20188","0","-1.5e-07","0","1978186","0 DELTA 2 R/B(2)","1 23641U 95041C   16008.49363216 -.00000015 +00000-0 +00000-0 0  9991","2 23641 020.6654 033.3288 6425214 349.4259 196.4519 02.70395056201889","1995-041C","23641","21763.864","532.554","29369.477","1401.980"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39769","RISING 2","PAYLOAD","U","14029D","2016-01-08 11:50:54","620736","14.81593601","0.0004093","97.8747","105.724","168.114","192.0169","0","999","8797","5.6255e-05","3.9e-06","0","1977655","0 RISING 2","1 39769U 14029D   16008.49368774  .00000390  00000-0  56255-4 0  9992","2 39769  97.8747 105.7240 0004093 168.1140 192.0169 14.81593601 87971","2014-029D","39769","7002.435","97.192","627.166","621.434"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41039","CZ-4C R/B","ROCKET BODY","U","15069B","2016-01-08 11:50:55","299840","15.04877225","0.0096594","97.7893","356.0712","253.3698","105.6903","0","999","641","0.00011615","1.748e-05","0","1977705","0 CZ-4C R/B","1 41039U 15069B   16008.49369560  .00001748  00000-0  11615-3 0  9992","2 41039  97.7893 356.0712 0096594 253.3698 105.6903 15.04877225  6411","2015-069B","41039","6930.019","95.688","618.824","484.944"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","9661","METEOR 2-2","PAYLOAD","U","77002A","2016-01-08 11:50:57","522912","14.03501769","0.0009808","81.2656","157.5237","232.0046","128.0236","0","999","99571","2.407e-05","5e-07","0","1977602","0 METEOR 2-2","1 09661U 77002A   16008.49372133  .00000050  00000-0  24070-4 0  9997","2 09661  81.2656 157.5237 0009808 232.0046 128.0236 14.03501769995713","1977-002A","9661","7259.831","102.600","888.816","874.575"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15334","SL-12 R/B(2)","ROCKET BODY","U","84106B","2016-01-08 11:50:58","842240","14.14922987","0.0003316","71.0023","67.3006","351.801","8.3058","0","999","49478","7.4119e-05","9.6e-07","0","1977655","0 SL-12 R/B(2)","1 15334U 84106B   16008.49373660  .00000096  00000-0  74119-4 0  9999","2 15334  71.0023  67.3006 0003316 351.8010   8.3058 14.14922987494787","1984-106B","15334","7220.711","101.772","844.970","840.181"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","19548","TDRS 3","PAYLOAD","U","88091B","2016-01-08 11:51:08","99136","1.0027822","0.0039757","14.7437","13.7624","303.6584","265.5197","0","999","8713","0","-2.94e-06","0","1977617","0 TDRS 3","1 19548U 88091B   16008.49384374 -.00000294  00000-0  00000+0 0  9995","2 19548  14.7437  13.7624 0039757 303.6584 265.5197  1.00278220 87134","1988-091B","19548","42162.928","1436.004","35952.420","35617.165"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10588","COSMOS 981","PAYLOAD","U","78005F","2016-01-08 11:51:08","304768","12.46415446","0.0019545","74.0313","118.5872","68.9881","4.8615","0","999","72887","-0.00010498","-3.1e-07","0","1977702","0 COSMOS 981","1 10588U 78005F   16008.49384612 -.00000031  00000-0 -10498-3 0  9995","2 10588  74.0313 118.5872 0019545  68.9881   4.8615 12.46415446728871","1978-005F","10588","7857.661","115.531","1494.883","1464.168"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32254","ARIANE 5 R/B","ROCKET BODY","U","07044C","2016-01-08 11:51:14","342400","2.46346336","0.7081125","4.4533","262.5441","304.7921","7.8531","0","999","7394","-3.6952e-05","1.99e-06","0","1978186","0 ARIANE 5 R/B","1 32254U 07044C   16008.49391600 +.00000199 +00000-0 -36952-4 0  9997","2 32254 004.4533 262.5441 7081125 304.7921 007.8531 02.46346336073945","2007-044C","32254","23158.180","584.542","33178.642","381.448"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","11869","COSMOS 1190","PAYLOAD","U","80056A","2016-01-08 11:51:23","117184","14.33498953","0.0014522","74.045","166.3557","228.5274","131.4631","0","999","85658","3.1255e-05","6e-07","0","1977696","0 COSMOS 1190","1 11869U 80056A   16008.49401756  .00000060  00000-0  31255-4 0  9991","2 11869  74.0450 166.3557 0014522 228.5274 131.4631 14.33498953856584","1980-056A","11869","7158.196","100.453","790.456","769.665"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40959","LINGQIAO VIDEO A","PAYLOAD","U","15057B","2016-01-08 11:51:31","849632","14.72937826","0.0017383","98.0317","85.4054","314.2056","45.7723","0","999","1374","4.2508e-05","2.22e-06","0","1977650","0 LINGQIAO VIDEO A","1 40959U 15057B   16008.49411863  .00000222  00000-0  42508-4 0  9995","2 40959  98.0317  85.4054 0017383 314.2056  45.7723 14.72937826 13748","2015-057B","40959","7029.842","97.763","663.926","639.487"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26476","DM-F3","PAYLOAD","U","00048A","2016-01-08 11:51:40","561344","4.77412704","0.5620678","27.3294","77.089","134.4939","288.1047","0","999","23648","5.5514e-05","0.00022923","0","1977606","0 DM-F3","1 26476U 00048A   16008.49421946  .00022923 -16841-6  55514-4 0  9990","2 26476  27.3294  77.0890 5620678 134.4939 288.1047  4.77412704236481","2000-048A","26476","14898.385","301.625","16894.152","146.347"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39484","COSMOS 2489","PAYLOAD","U","13076B","2016-01-08 11:51:50","464512","12.42895535","0.0023166","82.4873","24.9827","125.702","234.622","0","999","9251","0","1e-07","0","1977688","0 COSMOS 2489","1 39484U 13076B   16008.49433408  .00000010  00000-0  00000+0 0  9995","2 39484  82.4873  24.9827 0023166 125.7020 234.6220 12.42895535 92519","2013-076B","39484","7872.489","115.858","1512.591","1476.117"
