COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33595","EXPRESS AM-44","PAYLOAD","U","09007A","2016-01-11 00:04:46","820352","1.00272192","6.47e-05","0.0317","212.1258","190.2077","57.8097","0","999","2535","0","-8.6e-07","0","1978751","0 EXPRESS AM-44","1 33595U 09007A   16011.00331968 -.00000086  00000-0  00000+0 0  9994","2 33595   0.0317 212.1258 0000647 190.2077  57.8097  1.00272192 25357","2009-007A","33595","42164.617","1436.091","35789.210","35783.754"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14725","RADUGA 14","PAYLOAD","U","84016A","2016-01-11 00:05:15","211392","1.00298472","0.0002128","14.4633","346.3974","182.9496","20.4195","0","999","7987","0","-1.42e-06","0","1978794","0 RADUGA 14","1 14725U 84016A   16011.00364828 -.00000142  00000-0  00000+0 0  9995","2 14725  14.4633 346.3974 0002128 182.9496  20.4195  1.00298472 79875","1984-016A","14725","42157.252","1435.714","35788.088","35770.146"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","3691","OPS 0757 (TACSAT)","PAYLOAD","U","69013A","2016-01-11 00:05:15","211392","1.00451362","0.0020198","5.9459","306.1001","241.4413","1.6563","0","999","15919","0","-1.51e-06","0","1978835","0 OPS 0757 (TACSAT)","1 03691U 69013A   16011.00364828 -.00000151  00000-0  00000+0 0  9995","2 03691   5.9459 306.1001 0020198 241.4413   1.6563  1.00451362159191","1969-013A","3691","42114.465","1433.529","35821.392","35651.267"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39059","COSMOS 2484","PAYLOAD","U","13001C","2016-01-11 00:08:18","892608","12.42872601","0.0025818","82.5023","70.8674","67.6818","292.6994","0","999","13543","0","1e-07","0","1978824","0 COSMOS 2484","1 39059U 13001C   16011.00577422  .00000010  00000-0  00000+0 0  9997","2 39059  82.5023  70.8674 0025818  67.6818 292.6994 12.42872601135430","2013-001C","39059","7872.586","115.860","1514.776","1474.125"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21876","SL-8 R/B","ROCKET BODY","U","92008B","2016-01-11 00:08:26","310912","13.75570267","0.0035737","82.9277","146.0387","56.1712","81.1947","0","999","19945","-7.5831e-06","8e-08","0","1978784","0 SL-8 R/B","1 21876U 92008B   16011.00586008  .00000008  00000-0 -75831-5 0  9997","2 21876  82.9277 146.0387 0035737  56.1712  81.1947 13.75570267199458","1992-008B","21876","7357.777","104.683","1005.937","953.348"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21835","MAGION 3","PAYLOAD","U","91086E","2016-01-11 00:09:47","582208","12.09611865","0.150462","82.5373","352.8301","38.8944","331.1226","0","999","5166","0.0002279","1.244e-05","0","1978817","0 MAGION 3","1 21835U 91086E   16011.00680072  .00001244  00000-0  22790-3 0  9999","2 21835  82.5373 352.8301 1504620  38.8944 331.1226 12.09611865 51660","1991-086E","21835","8016.248","119.046","2844.253","431.972"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36590","BEIDOU 4","PAYLOAD","U","10024A","2016-01-11 00:10:51","778272","1.00264867","0.0004643","1.4443","28.1215","292.8787","262.0868","0","999","2057","0","-3.52e-06","0","1978760","0 BEIDOU 4","1 36590U 10024A   16011.00754373 -.00000352  00000-0  00000+0 0  9998","2 36590   1.4443  28.1215 0004643 292.8787 262.0868  1.00264867 20570","2010-024A","36590","42166.671","1436.195","35808.114","35768.958"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40120","CZ-4B R/B","ROCKET BODY","U","14049C","2016-01-11 00:11:00","87360","15.55647223","0.0111529","98.1187","148.6532","1.3365","358.8163","0","999","7851","0.00024373","0.00022087","0","1978855","0 CZ-4B R/B","1 40120U 14049C   16011.00763990  .00022087  00000-0  24373-3 0  9999","2 40120  98.1187 148.6532 0111529   1.3365 358.8163 15.55647223 78514","2014-049C","40120","6778.408","92.565","475.872","324.674"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14524","INSAT 1B R/B(PAM-D)","ROCKET BODY","U","83089C","2016-01-11 00:11:10","827744","3.78943921","0.6166619","24.35","278.9061","265.3155","26.6263","0","999","34337","0.00046432","2.021e-05","0","1979502","0 INSAT 1B R/B(PAM-D)","1 14524U 83089C   16011.00776421 +.00002021 +00000-0 +46432-3 0  9997","2 14524 024.3500 278.9061 6166619 265.3155 026.6263 03.78943921343378","1983-089C","14524","17378.750","380.003","21717.428","283.802"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21111","COSMOS 2133","PAYLOAD","U","91010A","2016-01-11 00:11:34","842624","1.00270315","0.0003276","14.54","15.9752","130.7495","46.654","0","999","9123","0","-1.57e-06","0","1979502","0 COSMOS 2133","1 21111U 91010A   16011.00804216 -.00000157 +00000-0 +00000-0 0  9991","2 21111 014.5400 015.9752 0003276 130.7495 046.6540 01.00270315091237","1991-010A","21111","42165.144","1436.117","35800.822","35773.195"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36115","SL-12 R/B(AUX MOTOR)","ROCKET BODY","U","09070E","2016-01-11 00:11:42","276480","4.24270794","0.5545566","65.3882","193.0778","88.4895","331.0358","0","999","9390","-0.00019524","8.3e-07","0","1978843","0 SL-12 R/B(AUX MOTOR)","1 36115U 09070E   16011.00812820  .00000083  00000-0 -19524-3 0  9998","2 36115  65.3882 193.0778 5545566  88.4895 331.0358  4.24270794 93906","2009-070E","36115","16117.824","339.405","18677.935","801.443"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","29162","EUTE 113 WEST A(SATMEX 6","PAYLOAD","U","06020A","2016-01-11 00:12:06","522048","1.00271721","0.0002903","0.0113","91.1952","200.0342","68.7328","0","999","3527","0","-3.5e-07","0","1979502","0 EUTE 113 WEST A(SATMEX 6","1 29162U 06020A   16011.00840882 -.00000035 +00000-0 +00000-0 0  9996","2 29162 000.0113 091.1952 0002903 200.0342 068.7328 01.00271721035271","2006-020A","29162","42164.749","1436.097","35798.855","35774.374"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10998","SL-6 R/B(2)","ROCKET BODY","U","78066D","2016-01-11 00:12:38","734560","1.99911545","0.6179285","67.2888","41.7663","48.7491","350.261","0","999","27412","0","-6.5e-06","0","1978790","0 SL-6 R/B(2)","1 10998U 78066D   16011.00878165 -.00000650  00000-0  00000+0 0  9999","2 10998  67.2888  41.7663 6179285  48.7491 350.2610  1.99911545274123","1978-066D","10998","26618.071","720.318","36688.001","3791.871"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39240","YAOGAN 17B","PAYLOAD","U","13046B","2016-01-11 00:14:38","534208","13.45145479","0.0084854","63.4109","168.1998","3.3268","356.8309","0","999","11583","0","-9e-07","0","1978772","0 YAOGAN 17B","1 39240U 13046B   16011.01016822 -.00000090  00000-0  00000+0 0  9990","2 39240  63.4109 168.1998 0084854   3.3268 356.8309 13.45145479115831","2013-046B","39240","7468.310","107.051","1153.546","1026.803"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","17590","SL-16 R/B","ROCKET BODY","U","87027B","2016-01-11 00:14:41","566848","14.16714831","0.0004771","71.0018","171.6267","353.4492","6.6568","0","999","49002","-0.00010476","-2.57e-06","0","1978762","0 SL-16 R/B","1 17590U 87027B   16011.01020332 -.00000257  00000-0 -10476-3 0  9993","2 17590  71.0018 171.6267 0004771 353.4492   6.6568 14.16714831490022","1987-027B","17590","7214.621","101.643","839.928","833.044"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","17081","SL-6 R/B(2)","ROCKET BODY","U","86089D","2016-01-11 00:14:58","446816","1.95706138","0.6687398","63.8948","155.3062","279.8889","11.5993","0","999","20841","-0.076993","9.04e-06","0","1978755","0 SL-6 R/B(2)","1 17081U 86089D   16011.01039869  .00000904  00000-0 -76993-1 0  9992","2 17081  63.8948 155.3062 6687398 279.8889  11.5993  1.95706138208410","1986-089D","17081","26998.038","735.797","38674.566","2565.240"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39087","AAUSAT3","PAYLOAD","U","13009B","2016-01-11 00:15:10","749312","14.35272806","0.0013309","98.59","213.6293","54.2683","305.9741","0","999","15046","0.0001174","2.92e-06","0","1978845","0 AAUSAT3","1 39087U 13009B   16011.01054108  .00000292  00000-0  11740-3 0  9997","2 39087  98.5900 213.6293 0013309  54.2683 305.9741 14.35272806150463","2013-009B","39087","7152.296","100.329","783.680","764.642"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37238","INTELSAT 17","PAYLOAD","U","10065B","2016-01-11 00:15:19","16064","1.00271513","0.0003176","0.0297","73.6894","227.9312","238.1534","0","999","1871","0","1e-08","0","1978843","0 INTELSAT 17","1 37238U 10065B   16011.01063676  .00000001  00000-0  00000+0 0  9993","2 37238   0.0297  73.6894 0003176 227.9312 238.1534  1.00271513 18716","2010-065B","37238","42164.808","1436.100","35800.064","35773.281"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15597","COSMOS 1634","PAYLOAD","U","85022A","2016-01-11 00:17:15","690624","13.75031612","0.0034822","82.9402","159.935","225.8261","274.3431","0","999","54683","4.2072e-05","5.5e-07","0","1978784","0 COSMOS 1634","1 15597U 85022A   16011.01198716  .00000055  00000-0  42072-4 0  9995","2 15597  82.9402 159.9350 0034822 225.8261 274.3431 13.75031612546830","1985-022A","15597","7359.699","104.724","1007.191","955.936"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40618","FALCON 9 R/B","ROCKET BODY","U","15023B","2016-01-11 00:18:25","847424","2.40461373","0.720826","25.3869","290.6393","351.38","1.0129","0","999","605","0.0032681","0.00052162","7.8826","1978756","0 FALCON 9 R/B","1 40618U 15023B   16011.01279916  .00052162  78826-6  32681-2 0  9999","2 40618  25.3869 290.6393 7208260 351.3800   1.0129  2.40461373  6055","2015-023B","40618","23534.499","598.848","34120.642","192.085"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26643","CHINASAT 31 (BEIDOU 1B)","PAYLOAD","U","00082A","2016-01-11 00:18:42","747264","0.99251461","0.0080128","7.1443","52.4917","354.7963","5.1338","0","999","1426","0","-1.92e-06","0","1979502","0 CHINASAT 31 (BEIDOU 1B)","1 26643U 00082A   16011.01299476 -.00000192 +00000-0 +00000-0 0  9991","2 26643 007.1443 052.4917 0080128 354.7963 005.1338 00.99251461014266","2000-082A","26643","42453.213","1450.860","36415.247","35734.909"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39035","MEXSAT 3","PAYLOAD","U","12075B","2016-01-11 00:19:14","955456","1.00271831","0.000212","0.0314","165.2589","120.2218","74.4892","0","999","1127","0","-2.3e-07","0","1978934","0 MEXSAT 3","1 39035U 12075B   16011.01336754 -.00000023  00000-0  00000+0 0  9998","2 39035   0.0314 165.2589 0002120 120.2218  74.4892  1.00271831 11275","2012-075B","39035","42164.719","1436.096","35795.522","35777.645"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40421","SL-4 R/B","ROCKET BODY","U","15009B","2016-01-11 00:20:36","78144","15.87389922","0.0057389","97.6597","1.4688","333.84","25.9974","0","999","4956","0.00050912","0.00152157","1.0416e-05","1978827","0 SL-4 R/B","1 40421U 15009B   16011.01430646  .00152157  10416-4  50912-3 0  9996","2 40421  97.6597   1.4688 0057389 333.8400  25.9974 15.87389922 49560","2015-009B","40421","6687.740","90.714","347.986","271.225"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27870","SL-8 R/B","ROCKET BODY","U","03037C","2016-01-11 00:21:15","355584","12.44760441","0.0024642","82.4685","201.174","109.7823","45.8901","0","999","56324","0.00065533","1.03e-06","0","1978801","0 SL-8 R/B","1 27870U 03037C   16011.01476106  .00000103  00000-0  65533-3 0  9990","2 27870  82.4685 201.1740 0024642 109.7823  45.8901 12.44760441563242","2003-037C","27870","7864.624","115.684","1505.869","1467.109"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","25937","DIRECTV 1R","PAYLOAD","U","99056A","2016-01-11 00:22:54","424416","0.98961754","0.0006528","2.7829","72.0374","172.2076","246.4239","0","999","5948","0","-9.9e-07","0","1978771","0 DIRECTV 1R","1 25937U 99056A   16011.01590769 -.00000099  00000-0  00000+0 0  9999","2 25937   2.7829  72.0374 0006528 172.2076 246.4239  0.98961754 59480","1999-056A","25937","42536.026","1455.107","36185.659","36130.124"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23802","POLAR","PAYLOAD","U","96013A","2016-01-11 00:23:06","23616","1.29841922","0.7473225","78.3913","283.6273","345.3226","1.5609","0","999","9537","0","-2.06e-06","0","1978810","0 POLAR","1 23802U 96013A   16011.01604194 -.00000206  00000-0  00000+0 0  9996","2 23802  78.3913 283.6273 7473225 345.3226   1.5609  1.29841922 95377","1996-013A","23802","35491.570","1109.040","55637.084","2589.786"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32956","COSMOS 2439","PAYLOAD","U","08025D","2016-01-11 00:23:07","731744","12.4299402","0.0020634","82.5034","205.9319","351.5045","8.5692","0","999","34642","-5.2821e-06","9e-08","0","1978862","0 COSMOS 2439","1 32956U 08025D   16011.01606171  .00000009  00000-0 -52821-5 0  9994","2 32956  82.5034 205.9319 0020634 351.5045   8.5692 12.42994020346428","2008-025D","32956","7872.073","115.849","1510.181","1477.695"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15624","COSMOS 1642","PAYLOAD","U","85023H","2016-01-11 00:24:18","501984","12.56334917","0.0051526","74.0526","203.2048","236.2445","293.2777","0","999","41317","-1.7118e-05","-1.9e-07","0","1978755","0 COSMOS 1642","1 15624U 85023H   16011.01688081 -.00000019  00000-0 -17118-4 0  9991","2 15624  74.0526 203.2048 0051526 236.2445 293.2777 12.56334917413172","1985-023H","15624","7816.246","114.619","1478.385","1397.837"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40554","GONETS M 13 (M23)","PAYLOAD","U","15020C","2016-01-11 00:24:18","723168","12.42884362","0.0013393","82.4845","244.8697","0.6579","359.4514","0","999","3545","0","1e-07","0","1978850","0 GONETS M 13 (M23)","1 40554U 15020C   16011.01688337  .00000010  00000-0  00000+0 0  9991","2 40554  82.4845 244.8697 0013393   0.6579 359.4514 12.42884362 35455","2015-020C","40554","7872.536","115.859","1504.945","1483.857"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39360","SIRIUS FM-6","PAYLOAD","U","13058A","2016-01-11 00:24:33","704064","1.00269089","2.22e-05","0.0344","37.4207","281.9253","40.6524","0","999","798","0","-1.4e-07","0","1979502","0 SIRIUS FM-6","1 39360U 13058A   16011.01705676 -.00000014 +00000-0 +00000-0 0  9995","2 39360 000.0344 037.4207 0000222 281.9253 040.6524 01.00269089007983","2013-058A","39360","42165.487","1436.135","35788.288","35786.416"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40921","COSMOS 2508","PAYLOAD","U","15050B","2016-01-11 00:25:15","464640","12.42860344","0.0015092","82.4897","291.6235","49.0395","311.1987","0","999","1354","0","1e-07","0","1978842","0 COSMOS 2508","1 40921U 15050B   16011.01754010  .00000010  00000-0  00000+0 0  9994","2 40921  82.4897 291.6235 0015092  49.0395 311.1987 12.42860344 13548","2015-050B","40921","7872.638","115.861","1506.384","1482.621"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23716","ARIANE 44P+3 R/B","ROCKET BODY","U","95062B","2016-01-11 00:25:26","923008","0.94999634","0.8366794","4.7353","324.8433","315.8134","2.5095","0","999","7006","-0.002733","-3.79e-06","0","1979294","0 ARIANE 44P+3 R/B","1 23716U 95062B   16011.01767272 -.00000379  00000-0 -27330-2 0  9990","2 23716   4.7353 324.8433 8366794 315.8134   2.5095  0.94999634 70065","1995-062B","23716","43710.645","1515.795","73904.307","760.713"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23716","ARIANE 44P+3 R/B","ROCKET BODY","U","95062B","2016-01-11 00:25:26","890176","0.94999631","0.8366801","4.7354","324.8413","315.8152","2.5096","0","999","6999","-0.0027489","-3.79e-06","0","1979502","0 ARIANE 44P+3 R/B","1 23716U 95062B   16011.01767234 -.00000379 +00000-0 -27489-2 0  9993","2 23716 004.7354 324.8413 8366801 315.8152 002.5096 00.94999631069991","1995-062B","23716","43710.646","1515.795","73904.339","760.683"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24728","GONETS D1 4","PAYLOAD","U","97006D","2016-01-11 00:26:25","691424","12.63835285","0.0007717","82.604","145.9589","190.123","169.9712","0","999","87213","-0.00012738","-1.3e-07","0","1978758","0 GONETS D1 4","1 24728U 97006D   16011.01835291 -.00000013  00000-0 -12738-3 0  9993","2 24728  82.6040 145.9589 0007717 190.1230 169.9712 12.63835285872133","1997-006D","24728","7785.291","113.938","1413.164","1401.148"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6921","DELTA 1 R/B","ROCKET BODY","U","73086B","2016-01-11 00:26:28","165920","12.36975451","0.0014887","102.0489","336.8832","23.8303","336.3445","0","999","91919","-4.2164e-05","-5e-07","0","1978814","0 DELTA 1 R/B","1 06921U 73086B   16011.01838155 -.00000050  00000-0 -42164-4 0  9990","2 06921 102.0489 336.8832 0014887  23.8303 336.3445 12.36975451919194","1973-086B","6921","7897.587","116.412","1531.209","1507.695"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23770","DELTA 2 R/B(2)","ROCKET BODY","U","96003C","2016-01-11 00:26:49","15104","2.197621","0.6884929","20.8573","149.1391","178.6839","265.0205","0","999","16055","0","-1.13e-06","0","1978772","0 DELTA 2 R/B(2)","1 23770U 96003C   16011.01862286 -.00000113  00000-0  00000+0 0  9994","2 23770  20.8573 149.1391 6884929 178.6839 265.0205  2.19762100160557","1996-003C","23770","24990.022","655.254","35817.340","1406.434"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38652","SES 5","PAYLOAD","U","12036A","2016-01-11 00:27:01","509408","1.00272868","0.000192","0.0518","271.5194","23.5252","186.6614","0","999","1286","0","3.6e-07","0","1979051","0 SES 5","1 38652U 12036A   16011.01876747  .00000036  00000-0  00000+0 0  9993","2 38652   0.0518 271.5194 0001920  23.5252 186.6614  1.00272868 12863","2012-036A","38652","42164.428","1436.081","35794.388","35778.197"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39122","EUTE 117 WEST A(SATMEX 8","PAYLOAD","U","13012A","2016-01-11 00:27:17","154720","1.00271213","0.0002731","0.0214","65.3932","226.0987","68.4723","0","999","1025","0","-1e-07","0","1979502","0 EUTE 117 WEST A(SATMEX 8","1 39122U 13012A   16011.01894855 -.00000010 +00000-0 +00000-0 0  9995","2 39122 000.0214 065.3932 0002731 226.0987 068.4723 01.00271213010256","2013-012A","39122","42164.892","1436.105","35798.272","35775.242"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","11079","SL-6 R/B(2)","ROCKET BODY","U","78095E","2016-01-11 00:27:19","300032","2.2229375","0.7132252","62.6436","189.7627","267.8341","16.6582","0","999","18134","-0.0010692","2.05e-06","0","1978944","0 SL-6 R/B(2)","1 11079U 78095E   16011.01897338  .00000205  00000-0 -10692-2 0  9993","2 11079  62.6436 189.7627 7132252 267.8341  16.6582  2.22293750181347","1978-095E","11079","24799.923","647.791","36109.718","733.858"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","4297","INTELSAT 3-F6","PAYLOAD","U","70003A","2016-01-11 00:27:27","510624","0.99159736","0.0012337","7.8574","308.1158","333.5152","194.8141","0","999","13907","0","-1.57e-06","0","1979502","0 INTELSAT 3-F6","1  4297U 70003A   16011.01906841 -.00000157 +00000-0 +00000-0 0  9994","2  4297 007.8574 308.1158 0012337 333.5152 194.8141 00.99159736139076","1970-003A","4297","42479.389","1452.202","36153.661","36048.847"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14974","SL-8 R/B","ROCKET BODY","U","84046B","2016-01-11 00:28:08","923872","13.76895085","0.004547","82.9347","171.5102","26.1784","113.7598","0","999","59019","-4.9674e-05","-3.4e-07","0","1978797","0 SL-8 R/B","1 14974U 84046B   16011.01954773 -.00000034  00000-0 -49674-4 0  9995","2 14974  82.9347 171.5102 0045470  26.1784 113.7598 13.76895085590195","1984-046B","14974","7353.057","104.583","1008.356","941.487"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14819","COSMOS 1544","PAYLOAD","U","84027A","2016-01-11 00:29:03","655680","15.23536153","0.0016469","82.4838","192.7583","79.3736","280.9355","0","999","73608","0.00012024","2.915e-05","0","1978839","0 COSMOS 1544","1 14819U 84027A   16011.02018120  .00002915  00000-0  12024-3 0  9996","2 14819  82.4838 192.7583 0016469  79.3736 280.9355 15.23536153736084","1984-027A","14819","6873.321","94.516","506.506","483.866"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40310","YAOGAN 24","PAYLOAD","U","14072A","2016-01-11 00:29:47","729184","14.7687471","0.001637","97.9507","131.2009","320.1501","39.8493","0","999","6149","4.1909e-05","2.43e-06","0","1978752","0 YAOGAN 24","1 40310U 14072A   16011.02069131  .00000243  00000-0  41909-4 0  9999","2 40310  97.9507 131.2009 0016370 320.1501  39.8493 14.76874710 61493","2014-072A","40310","7017.343","97.503","650.695","627.721"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24880","SUPERBIRD C","PAYLOAD","U","97036A","2016-01-11 00:29:49","915968","0.99070775","0.001048","5.7974","57.8229","235.2122","124.6655","0","999","6753","0","-1.78e-06","0","1978984","0 SUPERBIRD C","1 24880U 97036A   16011.02071662 -.00000178  00000-0  00000+0 0  9996","2 24880   5.7974  57.8229 0010480 235.2122 124.6655  0.99070775 67533","1997-036A","24880","42504.815","1453.506","36171.225","36082.135"
