COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40922","COSMOS 2509","PAYLOAD","U","15050C","2016-01-12 00:09:33","9120","12.42892422","0.0016915","82.4888","291.0426","59.6032","300.6719","0","999","1367","0","1e-07","0","1979316","0 COSMOS 2509","1 40922U 15050C   16012.00663205  .00000010  00000-0  00000+0 0  9990","2 40922  82.4888 291.0426 0016915  59.6032 300.6719 12.42892422 13677","2015-050C","40922","7872.502","115.858","1507.683","1481.051"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28222","CZ-2C R/B","ROCKET BODY","U","04012C","2016-01-12 00:09:53","646624","15.07905204","0.0049991","97.4532","335.2328","174.3578","227.9977","0","999","64188","8.6719e-05","1.304e-05","0","1979286","0 CZ-2C R/B","1 28222U 04012C   16012.00687091  .00001304  00000-0  86719-4 0  9997","2 28222  97.4532 335.2328 0049991 174.3578 227.9977 15.07905204641884","2004-012C","28222","6920.739","95.496","577.201","508.006"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23968","ATLAS 2 CENTAUR R/B","ROCKET BODY","U","96042B","2016-01-12 00:10:21","106272","3.35995709","0.6439947","26.8683","322.128","275.7029","19.4244","0","999","22772","0.00077298","1.545e-05","0","1979446","0 ATLAS 2 CENTAUR R/B","1 23968U 96042B   16012.00718873  .00001545  00000-0  77298-3 0  9994","2 23968  26.8683 322.1280 6439947 275.7029  19.4244  3.35995709227729","1996-042B","23968","18829.813","428.576","24577.978","325.378"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37776","BSAT-3C","PAYLOAD","U","11041B","2016-01-12 00:11:47","685120","1.00271544","4.57e-05","0.016","339.9888","12.0984","231.7573","0","999","1634","0","-3.5e-06","0","1979244","0 BSAT-3C","1 37776U 11041B   16012.00819080 -.00000350  00000-0  00000+0 0  9991","2 37776   0.0160 339.9888 0000457  12.0984 231.7573  1.00271544 16343","2011-041B","37776","42164.799","1436.100","35788.591","35784.737"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37207","BSAT-3B","PAYLOAD","U","10056B","2016-01-12 00:11:47","685120","1.00271689","0.0005241","0.0593","324.7906","342.6515","276.2873","0","999","1908","0","-3.5e-06","0","1979255","0 BSAT-3B","1 37207U 10056B   16012.00819080 -.00000350  00000-0  00000+0 0  9995","2 37207   0.0593 324.7906 0005241 342.6515 276.2873  1.00271689 19084","2010-056B","37207","42164.758","1436.098","35808.722","35764.525"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37932","CZ-2D R/B","ROCKET BODY","U","11068C","2016-01-12 00:11:59","555616","14.21842557","0.0038061","98.4652","333.272","120.3048","281.6656","0","999","21509","4.9487e-05","6.8e-07","0","1979259","0 CZ-2D R/B","1 37932U 11068C   16012.00832819  .00000068  00000-0  49487-4 0  9991","2 37932  98.4652 333.2720 0038061 120.3048 281.6656 14.21842557215096","2011-068C","37932","7197.265","101.277","846.523","791.736"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","25968","ATLAS 2A CENTAUR R/B","ROCKET BODY","U","99063B","2016-01-12 00:12:02","887200","4.51471109","0.5716988","26.8742","99.4117","260.26","34.2375","0","999","22470","0.0012278","0.00014726","0","1979855","0 ATLAS 2A CENTAUR R/B","1 25968U 99063B   16012.00836675 +.00014726 +00000-0 +12278-2 0  9994","2 25968 026.8742 099.4117 5716988 260.2600 034.2375 04.51471109224703","1999-063B","25968","15463.763","318.957","17926.243","245.013"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39400","TRAILBLAZER","PAYLOAD","U","13064W","2016-01-12 00:12:05","734080","15.65132191","0.0008985","40.4992","256.485","317.297","42.7155","0","999","11865","0.00061632","0.00063005","0","1979294","0 TRAILBLAZER","1 39400U 13064W   16012.00839970  .00063005  00000-0  61632-3 0  9991","2 39400  40.4992 256.4850 0008985 317.2970  42.7155 15.65132191118654","2013-064W","39400","6750.995","92.005","378.926","366.794"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24894","COSMOS 2345","PAYLOAD","U","97041A","2016-01-12 00:12:15","786720","1.00154579","0.0168073","13.1222","30.874","201.4202","338.1363","0","999","6745","0","-3.14e-06","0","1979200","0 COSMOS 2345","1 24894U 97041A   16012.00851605 -.00000314  00000-0  00000+0 0  9991","2 24894  13.1222  30.8740 0168073 201.4202 338.1363  1.00154579 67459","1997-041A","24894","42197.621","1437.777","36528.714","35110.258"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27600","MICRO LABSAT","PAYLOAD","U","02056D","2016-01-12 00:12:59","791968","14.294926","0.0010741","98.3158","347.0584","354.1326","45.9862","0","999","68220","3.6116e-05","5.1e-07","0","1979244","0 MICRO LABSAT","1 27600U 02056D   16012.00902537  .00000051  00000-0  36116-4 0  9991","2 27600  98.3158 347.0584 0010741 354.1326  45.9862 14.29492600682208","2002-056D","27600","7171.564","100.735","801.132","785.726"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39035","MEXSAT 3","PAYLOAD","U","12075B","2016-01-12 00:15:18","495936","1.00271779","0.0002171","0.0297","158.4733","127.1353","74.3589","0","999","1098","0","-2.5e-07","0","1979855","0 MEXSAT 3","1 39035U 12075B   16012.01063074 -.00000025 +00000-0 +00000-0 0  9994","2 39035 000.0297 158.4733 0002171 127.1353 074.3589 01.00271779010982","2012-075B","39035","42164.733","1436.096","35795.752","35777.444"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24957","NSS 5 (INTELSAT 803)","PAYLOAD","U","97053A","2016-01-12 00:16:12","846720","1.0027284","0.0003814","2.8272","72.0297","226.8595","226.5798","0","999","6704","0","1.09e-06","0","1979252","0 NSS 5 (INTELSAT 803)","1 24957U 97053A   16012.01125980  .00000109  00000-0  00000+0 0  9996","2 24957   2.8272  72.0297 0003814 226.8595 226.5798  1.00272840 67040","1997-053A","24957","42164.436","1436.081","35802.382","35770.219"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10987","RADUGA 4","PAYLOAD","U","78073A","2016-01-12 00:16:26","420160","1.00343434","0.0012526","12.9349","325.2954","272.8237","296.539","0","999","8140","0","2.5e-07","0","1979855","0 RADUGA 4","1 10987U 78073A   16012.01141690 +.00000025 +00000-0 +00000-0 0  9999","2 10987 012.9349 325.2954 0012526 272.8237 296.5390 01.00343434081401","1978-073A","10987","42144.658","1435.071","35819.313","35713.732"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","2207","OPS 9381 (GGTS)","PAYLOAD","U","66053A","2016-01-12 00:16:37","156224","1.07980314","0.0028708","2.0702","55.5977","154.1634","348.1404","0","999","19502","0","-1.23e-06","0","1979209","0 OPS 9381 (GGTS)","1 02207U 66053A   16012.01154116 -.00000123  00000-0  00000+0 0  9996","2 02207   2.0702  55.5977 0028708 154.1634 348.1404  1.07980314195025","1966-053A","2207","40133.353","1333.576","33870.433","33640.003"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22210","EKRAN 20","PAYLOAD","U","92074A","2016-01-12 00:16:40","398816","1.00316739","0.0004979","14.668","18.1362","153.9005","32.5605","0","999","8497","0","-2.48e-06","0","1979270","0 EKRAN 20","1 22210U 92074A   16012.01157869 -.00000248  00000-0  00000+0 0  9990","2 22210  14.6680  18.1362 0004979 153.9005  32.5605  1.00316739 84976","1992-074A","22210","42152.134","1435.453","35794.986","35753.011"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","19256","COSMOS 1954","PAYLOAD","U","88053A","2016-01-12 00:17:38","70816","14.33876249","0.0015464","74.046","170.6348","39.0119","321.2145","0","999","44111","2.4254e-05","4.2e-07","0","1979290","0 COSMOS 1954","1 19256U 88053A   16012.01224619  .00000042  00000-0  24254-4 0  9999","2 19256  74.0460 170.6348 0015464  39.0119 321.2145 14.33876249441114","1988-053A","19256","7156.940","100.427","789.872","767.737"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39485","COSMOS 2490","PAYLOAD","U","13076C","2016-01-12 00:17:58","460352","12.42871069","0.0022501","82.4818","22.5481","132.2166","228.0833","0","999","9289","0","1e-07","0","1979321","0 COSMOS 2490","1 39485U 13076C   16012.01248218  .00000010  00000-0  00000+0 0  9992","2 39485  82.4818  22.5481 0022501 132.2166 228.0833 12.42871069 92899","2013-076C","39485","7872.592","115.860","1512.171","1476.743"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23765","AFRICASAT 1 (MEASAT 1)","PAYLOAD","U","96002B","2016-01-12 00:18:46","581696","0.99059516","0.0006774","6.7353","53.7801","219.3675","269.347","0","999","7311","0","7.1e-07","0","1979855","0 AFRICASAT 1 (MEASAT 1)","1 23765U 96002B   16012.01303914 +.00000071 +00000-0 +00000-0 0  9999","2 23765 006.7353 053.7801 0006774 219.3675 269.3470 00.99059516073117","1996-002B","23765","42508.036","1453.671","36158.695","36101.106"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","16681","COSMOS 1741","PAYLOAD","U","86030A","2016-01-12 00:19:32","66112","14.32873738","0.0020175","74.0224","173.6697","287.2989","211.4586","0","999","55381","3.2155e-05","6.2e-07","0","1979280","0 COSMOS 1741","1 16681U 86030A   16012.01356558  .00000062  00000-0  32155-4 0  9990","2 16681  74.0224 173.6697 0020175 287.2989 211.4586 14.32873738553817","1986-030A","16681","7160.278","100.497","796.589","767.697"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39360","SIRIUS FM-6","PAYLOAD","U","13058A","2016-01-12 00:20:39","46848","1.00268782","2.49e-05","0.0349","39.7065","301.3662","18.9264","0","999","815","0","-1.7e-07","0","1979338","0 SIRIUS FM-6","1 39360U 13058A   16012.01434082 -.00000017  00000-0  00000+0 0  9998","2 39360   0.0349  39.7065 0000249 301.3662  18.9264  1.00268782  8153","2013-058A","39360","42165.573","1436.139","35788.488","35786.388"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39360","SIRIUS FM-6","PAYLOAD","U","13058A","2016-01-12 00:20:39","311232","1.00268715","2.48e-05","0.0351","40.18","316.3579","3.4619","0","999","799","0","-1.7e-07","0","1979855","0 SIRIUS FM-6","1 39360U 13058A   16012.01434388 -.00000017 +00000-0 +00000-0 0  9998","2 39360 000.0351 040.1800 0000248 316.3579 003.4619 01.00268715007991","2013-058A","39360","42165.592","1436.140","35788.503","35786.411"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13878","EKRAN 10","PAYLOAD","U","83016A","2016-01-12 00:21:01","656864","0.95029727","0.0034467","16.729","345.1897","288.0517","260.5869","0","999","8301","0","-8.8e-07","0","1979227","0 EKRAN 10","1 13878U 83016A   16012.01460251 -.00000088  00000-0  00000+0 0  9990","2 13878  16.7290 345.1897 0034467 288.0517 260.5869  0.95029727 83015","1983-016A","13878","43701.417","1515.315","37473.907","37172.656"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32953","YUBELEINY","PAYLOAD","U","08025A","2016-01-12 00:22:14","884320","12.43066303","0.0019035","82.5018","204.3743","346.5752","13.4823","0","999","34655","-1.362e-08","1e-07","0","1979295","0 YUBELEINY","1 32953U 08025A   16012.01545005  .00000010  00000-0 -13620-7 0  9998","2 32953  82.5018 204.3743 0019035 346.5752  13.4823 12.43066303346553","2008-025A","32953","7871.768","115.842","1508.617","1478.649"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39250","GONETS M 06","PAYLOAD","U","13048B","2016-01-12 00:22:35","855328","12.42907817","0.001753","82.4816","198.2546","271.4594","88.449","0","999","10584","0","1e-07","0","1979313","0 GONETS M 06","1 39250U 13048B   16012.01569277  .00000010  00000-0  00000+0 0  9992","2 39250  82.4816 198.2546 0017530 271.4594  88.4490 12.42907817105845","2013-048B","39250","7872.437","115.857","1508.103","1480.502"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39122","EUTE 117 WEST A(SATMEX 8","PAYLOAD","U","13012A","2016-01-12 00:23:21","469344","1.00271373","0.000273","0.0232","67.992","224.1332","67.8373","0","999","1027","0","-1.3e-07","0","1979293","0 EUTE 117 WEST A(SATMEX 8","1 39122U 13012A   16012.01622071 -.00000013  00000-0  00000+0 0  9997","2 39122   0.0232  67.9920 0002730 224.1332  67.8373  1.00271373 10276","2013-012A","39122","42164.847","1436.102","35798.223","35775.201"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39122","EUTE 117 WEST A(SATMEX 8","PAYLOAD","U","13012A","2016-01-12 00:23:21","498720","1.0027137","0.0002734","0.0231","68.7376","223.482","67.7429","0","999","1026","0","-1.2e-07","0","1979855","0 EUTE 117 WEST A(SATMEX 8","1 39122U 13012A   16012.01622105 -.00000012 +00000-0 +00000-0 0  9995","2 39122 000.0231 068.7376 0002734 223.4820 067.7429 01.00271370010264","2013-012A","39122","42164.848","1436.102","35798.241","35775.185"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","11145","OPS 9442 (DSCS 2-12)","PAYLOAD","U","78113B","2016-01-12 00:23:31","51104","0.98439342","0.0002751","15.0169","340.5118","105.0407","108.4269","0","999","7961","0","5e-08","0","1979255","0 OPS 9442 (DSCS 2-12)","1 11145U 78113B   16012.01633161  .00000005  00000-0  00000+0 0  9997","2 11145  15.0169 340.5118 0002751 105.0407 108.4269  0.98439342 79615","1978-113B","11145","42686.384","1462.829","36319.992","36296.506"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23779","PAKSAT 1 (ANATOLIA 1)","PAYLOAD","U","96006A","2016-01-12 00:24:20","293056","0.9958749","0.0005865","3.2641","70.0337","121.9647","348.2345","0","999","7289","0","9.8e-07","0","1979229","0 PAKSAT 1 (ANATOLIA 1)","1 23779U 96006A   16012.01690154  .00000098  00000-0  00000+0 0  9991","2 23779   3.2641  70.0337 0005865 121.9647 348.2345  0.99587490 72896","1996-006A","23779","42357.662","1445.964","36004.370","35954.684"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33111","SL-12 R/B(2)","ROCKET BODY","U","08033D","2016-01-12 00:24:20","330208","1.00296174","0.0032715","3.714","58.5016","243.5869","238.2659","0","999","2761","0","1.2e-07","0","1979855","0 SL-12 R/B(2)","1 33111U 08033D   16012.01690197 +.00000012 +00000-0 +00000-0 0  9999","2 33111 003.7140 058.5016 0032715 243.5869 238.2659 01.00296174027617","2008-033D","33111","42157.896","1435.747","35917.680","35641.841"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21925","SL-12 R/B(2)","ROCKET BODY","U","92017D","2016-01-12 00:24:48","766176","1.0109265","0.002048","14.6024","15.1502","318.1104","219.5644","0","999","8687","0","-2.61e-06","0","1979326","0 SL-12 R/B(2)","1 21925U 92017D   16012.01723109 -.00000261  00000-0  00000+0 0  9990","2 21925  14.6024  15.1502 0020480 318.1104 219.5644  1.01092650 86878","1992-017D","21925","41936.172","1424.435","35643.922","35472.151"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41105","ELEKTRO-L 2","PAYLOAD","U","15074A","2016-01-12 00:24:48","766176","1.00386963","0.0014124","0.4095","276.3578","8.8435","269.1638","0","999","32","0","-1.35e-06","0","1979855","0 ELEKTRO-L 2","1 41105U 15074A   16012.01723109 -.00000135 +00000-0 +00000-0 0  9991","2 41105 000.4095 276.3578 0014124 008.8435 269.1638 01.00386963000325","2015-074A","41105","42132.474","1434.449","35813.847","35694.831"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39395","COPPER","PAYLOAD","U","13064R","2016-01-12 00:26:03","228288","15.90176349","0.0013795","40.4823","229.3518","306.1706","53.785","0","999","12071","0.0010056","0.00316904","4.2992e-05","1979282","0 COPPER","1 39395U 13064R   16012.01809292  .00316904  42992-4  10056-2 0  9991","2 39395  40.4823 229.3518 0013795 306.1706  53.7850 15.90176349120714","2013-064R","39395","6679.925","90.555","311.005","292.575"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26818","COSMOS 2378","PAYLOAD","U","01023A","2016-01-12 00:27:31","220640","13.73893376","0.0032047","82.9257","164.251","210.4121","149.5161","0","999","73183","-4.81e-06","1e-07","0","1979235","0 COSMOS 2378","1 26818U 01023A   16012.01911135  .00000010  00000-0 -48100-5 0  9992","2 26818  82.9257 164.2510 0032047 210.4121 149.5161 13.73893376731835","2001-023A","26818","7363.763","104.811","1009.226","962.029"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","20693","COSMOS 2085","PAYLOAD","U","90061A","2016-01-12 00:27:37","67328","1.00263621","0.0005319","14.9649","10.2919","200.2902","338.7296","0","999","9329","0","-7.2e-07","0","1979222","0 COSMOS 2085","1 20693U 90061A   16012.01917902 -.00000072  00000-0  00000+0 0  9994","2 20693  14.9649  10.2919 0005319 200.2902 338.7296  1.00263621 93292","1990-061A","20693","42167.020","1436.213","35811.314","35766.457"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26853","ASTRA 2C","PAYLOAD","U","01025A","2016-01-12 00:27:50","243328","1.0027009","0.0003109","0.066","302.1172","343.4771","252.6098","0","999","5338","0","4.7e-07","0","1979215","0 ASTRA 2C","1 26853U 01025A   16012.01933152  .00000047  00000-0  00000+0 0  9996","2 26853   0.0660 302.1172 0003109 343.4771 252.6098  1.00270090 53386","2001-025A","26853","42165.207","1436.121","35800.181","35773.962"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28184","MBSAT","PAYLOAD","U","04007A","2016-01-12 00:27:50","243328","1.00279203","0.000228","0.0124","333.9305","319.8299","245.1154","0","999","4338","0","4e-07","0","1979222","0 MBSAT","1 28184U 04007A   16012.01933152  .00000040  00000-0  00000+0 0  9991","2 28184   0.0124 333.9305 0002280 319.8299 245.1154  1.00279203 43385","2004-007A","28184","42162.652","1435.990","35794.130","35774.904"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40047","SL-24 R/B","ROCKET BODY","U","14033AP","2016-01-12 00:27:50","231232","13.6134233","0.0571006","97.8646","168.9968","94.2289","272.4291","0","999","7771","9.651e-06","-9e-08","0","1979299","0 SL-24 R/B","1 40047U 14033AP  16012.01933138 -.00000009  00000-0  96510-5 0  9990","2 40047  97.8646 168.9968 0571006  94.2289 272.4291 13.61342330 77712","2014-033AP","40047","7408.954","105.777","1453.875","607.763"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23787","GONETS D1 1","PAYLOAD","U","96009A","2016-01-12 00:29:02","582592","12.6402381","0.0011336","82.5748","217.8201","60.9566","299.266","0","999","91804","0.0001962","4.7e-07","0","1979232","0 GONETS D1 1","1 23787U 96009A   16012.02016878  .00000047  00000-0  19620-3 0  9995","2 23787  82.5748 217.8201 0011336  60.9566 299.2660 12.64023810918043","1996-009A","23787","7784.517","113.921","1415.206","1397.557"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26643","CHINASAT 31 (BEIDOU 1B)","PAYLOAD","U","00082A","2016-01-12 00:29:33","865440","0.99251092","0.0080159","7.146","52.4834","354.8141","5.127","0","999","5504","0","-1.77e-06","0","1979231","0 CHINASAT 31 (BEIDOU 1B)","1 26643U 00082A   16012.02053085 -.00000177  00000-0  00000+0 0  9999","2 26643   7.1460  52.4834 0080159 354.8141   5.1270  0.99251092 55042","2000-082A","26643","42453.318","1450.865","36415.485","35734.882"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26643","CHINASAT 31 (BEIDOU 1B)","PAYLOAD","U","00082A","2016-01-12 00:29:33","799776","0.99251093","0.008017","7.146","52.4834","354.818","5.1232","0","999","1427","0","-1.77e-06","0","1979855","0 CHINASAT 31 (BEIDOU 1B)","1 26643U 00082A   16012.02053009 -.00000177 +00000-0 +00000-0 0  9996","2 26643 007.1460 052.4834 0080170 354.8180 005.1232 00.99251093014277","2000-082A","26643","42453.318","1450.865","36415.531","35734.835"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39405","CHARGERSAT","PAYLOAD","U","13064AB","2016-01-12 00:29:46","326912","15.73716101","0.0010896","40.4882","244.2035","310.3105","49.6769","0","999","11844","0.00073111","0.0010765","0","1979452","0 CHARGERSAT","1 39405U 13064AB  16012.02067508  .00107650  00000-0  73111-3 0  9998","2 39405  40.4882 244.2035 0010896 310.3105  49.6769 15.73716101118447","2013-064AB","39405","6726.424","91.503","355.618","340.960"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26610","STRV 1C","PAYLOAD","U","00072C","2016-01-12 00:30:10","40256","2.034912","0.7333008","6.1984","202.7108","200.9274","96.5501","0","999","11252","0.0021691","-6.3e-07","0","1979855","0 STRV 1C","1 26610U 00072C   16012.02094954 -.00000063 +00000-0 +21691-2 0  9998","2 26610 006.1984 202.7108 7333008 200.9274 096.5501 02.03491200112521","2000-072C","26610","26304.986","707.647","39216.319","637.383"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13554","EKRAN 9","PAYLOAD","U","82093A","2016-01-12 00:30:21","751776","1.00266915","0.002771","14.0209","338.0553","262.2207","282.7527","0","999","8179","0","1.16e-06","0","1979231","0 EKRAN 9","1 13554U 82093A   16012.02108509  .00000116  00000-0  00000+0 0  9992","2 13554  14.0209 338.0553 0027710 262.2207 282.7527  1.00266915 81799","1982-093A","13554","42166.097","1436.166","35904.804","35671.119"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21577","TUBSAT A","PAYLOAD","U","91050D","2016-01-12 00:30:33","812352","14.39312439","0.0007298","98.7754","7.7162","100.1035","260.0975","0","999","28529","2.8322e-05","4.2e-07","0","1979240","0 TUBSAT A","1 21577U 91050D   16012.02122468  .00000042  00000-0  28322-4 0  9999","2 21577  98.7754   7.7162 0007298 100.1035 260.0975 14.39312439285297","1991-050D","21577","7138.908","100.047","765.983","755.563"
